accession,organism,length,collection_date,country,strain,lineage,isolate,host,isolation_source,submission_date,batch
MT539175.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/05/30,NA,NA,NA,SARS-CoV-2/human/IND/GBRC130/2020,Homo sapiens,NA,30-MAY-2020,2
MT539168.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/05/30,NA,NA,NA,SARS-CoV-2/human/IND/GBRC127/2020,Homo sapiens,NA,30-MAY-2020,2
MT534630.1,Severe acute respiratory syndrome coronavirus 2,29845,2020/05/30,NA,NA,NA,SARS-CoV-2/human/CHN/Changzhou_JS27/2020,Homo sapiens,Oropharyngeal swab,29-MAY-2020,2
MT539166.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/05/30,NA,NA,NA,SARS-CoV-2/human/IND/GBRC121/2020,Homo sapiens,NA,30-MAY-2020,2
MT539165.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/05/30,NA,NA,NA,SARS-CoV-2/human/IND/GBRC125/2020,Homo sapiens,NA,30-MAY-2020,2
MT539172.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/05/30,NA,NA,NA,SARS-CoV-2/human/IND/GBRC128/2020,Homo sapiens,NA,30-MAY-2020,2
MT607612.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/06/15,NA,NA,NA,SARS-CoV-2/human/IND/GBRC171/2020,Homo sapiens,NA,15-JUN-2020,2
MT609584.1,Severe acute respiratory syndrome coronavirus 2,29899,2020/06/15,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-0354/2020,Homo sapiens,NA,10-FEB-2021,2
MT590599.1,Severe acute respiratory syndrome coronavirus 2,29901,2020/06/13,NA,NA,NA,SARS-CoV-2/human/TWN/CGMH-CGU-29/2020,Homo sapiens,throat swab,11-JUN-2020,2
MT594109.1,Severe acute respiratory syndrome coronavirus 2,29882,2020/06/11,NA,NA,NA,SARS-CoV-2/human/USA/VI-CDC-03081704-001/2020,Homo sapiens,nasopharyngeal swab,07-JAN-2022,2
MT594112.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/06/11,NA,NA,NA,SARS-CoV-2/human/IND/GBRC158/2020,Homo sapiens,Oro-pharyngeal swab,11-JUN-2020,2
MT590600.1,Severe acute respiratory syndrome coronavirus 2,29901,2020/06/11,NA,NA,NA,SARS-CoV-2/human/TWN/CGMH-CGU-30/2020,Homo sapiens,nasopharyngeal swab,11-JUN-2020,2
MT590598.1,Severe acute respiratory syndrome coronavirus 2,29854,2020/06/11,NA,NA,NA,SARS-CoV-2/human/TWN/CGMH-CGU-28/2020,Homo sapiens,nasopharyngeal swab,11-JUN-2020,2
MT656257.1,Severe acute respiratory syndrome coronavirus 2,29903,2020/06/23,NA,NA,NA,SARS-CoV-2/human/BGD/BCSIR_NILMRC_111/2020,Homo sapiens,nasopharyngeal swab,23-JUN-2020,2
MT657958.1,Severe acute respiratory syndrome coronavirus 2,29903,2020/06/23,NA,NA,NA,SARS-CoV-2/human/BGD/BCSIR_NILMRC_090/2020,Homo sapiens,nasopharyngeal swab,23-JUN-2020,2
MT655750.1,Severe acute respiratory syndrome coronavirus 2,29903,2020/06/23,NA,NA,NA,SARS-CoV-2/human/BGD/BCSIR_NILMRC_101/2020,Homo sapiens,nasopharyngeal swab,23-JUN-2020,2
MT510700.1,Severe acute respiratory syndrome coronavirus 2,29801,2020/06/23,NA,NA,NA,SARS-CoV-2/human/EGY/CUNCI-HGC007/2020,Homo sapiens,nasal swab,15-JUN-2020,2
LC553269.1,Severe acute respiratory syndrome coronavirus 2,29889,2020/06/23,NA,NA,NA,TKYE6938_2020,Homo sapiens,NA,16-JUN-2020,2
MT657275.1,Severe acute respiratory syndrome coronavirus 2,29903,2020/06/23,NA,NA,NA,SARS-CoV-2/human/BGD/BCSIR_NILMRC_018/2020,Homo sapiens,nasopharyngeal swab,23-JUN-2020,2
MT547814.1,Severe acute respiratory syndrome coronavirus 2,29829,2020/06/01,NA,NA,passage details: Vero E6 cell line (CRL-1586),SARS-CoV-2/human/HKG/VM20001061/2020,Homo sapiens,nasopharyngeal aspirate and throat swab,11-JUN-2020,2
MT246478.1,Severe acute respiratory syndrome coronavirus 2,29889,2020/06/09,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW221/2020,Homo sapiens,NA,09-JUN-2020,2
MT246464.1,Severe acute respiratory syndrome coronavirus 2,29818,2020/06/09,NA,NA,NA,SARS-CoV-2/human/USA/WA-UW207/2020,Homo sapiens,NA,09-JUN-2020,2
MT582468.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/06/09,NA,NA,NA,SARS-CoV-2/human/DEU/NRW-32/2020,Homo sapiens,diagnostic swab,09-JUN-2020,2
MT582459.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/06/09,NA,NA,NA,SARS-CoV-2/human/DEU/NRW-41/2020,Homo sapiens,diagnostic swab,09-JUN-2020,2
MT582484.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/06/09,NA,NA,NA,SARS-CoV-2/human/DEU/NRW-16/2020,Homo sapiens,diagnostic swab,09-JUN-2020,2
MT551608.1,Severe acute respiratory syndrome coronavirus 2,29834,2020/06/02,NA,NA,NA,SARS-CoV-2/human/USA/UNC_200486/2020,Homo sapiens,nasal swab,02-JUN-2020,2
MT551606.1,Severe acute respiratory syndrome coronavirus 2,29835,2020/06/02,NA,NA,NA,SARS-CoV-2/human/USA/UNC_200467/2020,Homo sapiens,nasal swab,02-JUN-2020,2
MT551605.1,Severe acute respiratory syndrome coronavirus 2,29835,2020/06/02,NA,NA,NA,SARS-CoV-2/human/USA/UNC_200460/2020,Homo sapiens,nasal swab,02-JUN-2020,2
MT549878.1,Severe acute respiratory syndrome coronavirus 2,29663,2020/06/02,NA,NA,NA,SARS-CoV-2/human/KEN/D6/2020,Homo sapiens,nasopharyngeal swab,02-JUN-2020,2
MT416726.2,Severe acute respiratory syndrome coronavirus 2,29866,2020/06/02,NA,NA,NA,SARS-CoV-2/human/IND/8004/2020,Homo sapiens,nasopharyngeal swab,01-JUN-2020,2
MT675944.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/06/29,NA,NA,NA,SARS-CoV-2/human/IND/GBRC228a/2020,Homo sapiens,NA,29-JUN-2020,2
MT676013.1,Severe acute respiratory syndrome coronavirus 2,29796,2020/06/29,NA,NA,NA,SARS-CoV-2/human/IND/GBRC211/2020,Homo sapiens,NA,29-JUN-2020,2
MT675950.1,Severe acute respiratory syndrome coronavirus 2,29796,2020/06/29,NA,NA,NA,SARS-CoV-2/human/IND/GBRC229a/2020,Homo sapiens,NA,29-JUN-2020,2
MT675952.1,Severe acute respiratory syndrome coronavirus 2,29796,2020/06/29,NA,NA,NA,SARS-CoV-2/human/IND/GBRC229b/2020,Homo sapiens,NA,29-JUN-2020,2
MT675941.1,Severe acute respiratory syndrome coronavirus 2,29762,2020/06/29,NA,NA,NA,SARS-CoV-2/human/IND/GBRC224b/2020,Homo sapiens,NA,29-JUN-2020,2
MT676397.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/06/29,NA,NA,NA,SARS-CoV-2/human/IND/GBRC189/2020,Homo sapiens,NA,29-JUN-2020,2
MT675937.1,Severe acute respiratory syndrome coronavirus 2,29762,2020/06/29,NA,NA,NA,SARS-CoV-2/human/IND/GBRC223a/2020,Homo sapiens,NA,29-JUN-2020,2
MT675945.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/06/29,NA,NA,NA,SARS-CoV-2/human/IND/GBRC228b/2020,Homo sapiens,NA,29-JUN-2020,2
MT633018.1,Severe acute respiratory syndrome coronavirus 2,29863,2020/06/17,NA,NA,NA,SARS-CoV-2/human/USA/WA-S512/2020,Homo sapiens,Mid-nasal swab,09-AUG-2021,2
MT631805.1,Severe acute respiratory syndrome coronavirus 2,29803,2020/06/17,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-1672/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,17-JUN-2020,2
MT628067.1,Severe acute respiratory syndrome coronavirus 2,29863,2020/06/17,NA,NA,NA,SARS-CoV-2/human/USA/WA-S657/2020,Homo sapiens,Mid-nasal swab,09-AUG-2021,2
MT632917.1,Severe acute respiratory syndrome coronavirus 2,29857,2020/06/17,NA,NA,NA,SARS-CoV-2/human/USA/WA-S370/2020,Homo sapiens,Mid-nasal swab,09-AUG-2021,2
MT627746.1,Severe acute respiratory syndrome coronavirus 2,29863,2020/06/17,NA,NA,NA,SARS-CoV-2/human/USA/WA-S621/2020,Homo sapiens,Mid-nasal swab,09-AUG-2021,2
MT632608.1,Severe acute respiratory syndrome coronavirus 2,29869,2020/06/17,NA,NA,NA,SARS-CoV-2/human/USA/WA-S142/2020,Homo sapiens,Mid-nasal swab,09-AUG-2021,2
MT627433.1,Severe acute respiratory syndrome coronavirus 2,29875,2020/06/17,NA,NA,NA,SARS-CoV-2/human/USA/NY-QDX-94/2020,Homo sapiens,patient specimen,02-FEB-2021,2
MT633036.1,Severe acute respiratory syndrome coronavirus 2,29857,2020/06/17,NA,NA,NA,SARS-CoV-2/human/USA/WA-S513/2020,Homo sapiens,Mid-nasal swab,09-AUG-2021,2
MT642307.1,Severe acute respiratory syndrome coronavirus 2,29856,2020/06/19,NA,NA,NA,SARS-CoV-2/human/USA/WA-S1059/2020,Homo sapiens,mid-nasal swab,09-AUG-2021,2
MT641545.1,Severe acute respiratory syndrome coronavirus 2,29863,2020/06/19,NA,NA,NA,SARS-CoV-2/human/USA/WA-S758/2020,Homo sapiens,mid-nasal swab,09-AUG-2021,2
MT641636.1,Severe acute respiratory syndrome coronavirus 2,29867,2020/06/19,NA,NA,NA,SARS-CoV-2/human/USA/WA-S685/2020,Homo sapiens,mid-nasal swab,09-AUG-2021,2
MT641622.1,Severe acute respiratory syndrome coronavirus 2,29867,2020/06/19,NA,NA,NA,SARS-CoV-2/human/USA/WA-S775/2020,Homo sapiens,mid-nasal swab,09-AUG-2021,2
MT631802.1,Severe acute respiratory syndrome coronavirus 2,29840,2020/06/19,NA,NA,NA,SARS-CoV-2/human/USA/CA-CZB-1669/2020,Homo sapiens,Nasopharyngeal/oropharyngeal swab,17-JUN-2020,2
MT520466.1,Severe acute respiratory syndrome coronavirus 2,29851,2020/06/04,NA,NA,NA,SARS-CoV-2/human/USA/MA_MGH_00083/2020,Homo sapiens,nasopharyngeal swab,04-JUN-2020,2
MT558658.1,Severe acute respiratory syndrome coronavirus 2,29862,2020/06/04,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-0230/2020,Homo sapiens,NA,03-JUN-2020,2
MT520495.1,Severe acute respiratory syndrome coronavirus 2,29875,2020/06/04,NA,NA,NA,SARS-CoV-2/human/USA/MA_MGH_00476/2020,Homo sapiens,nasopharyngeal swab,04-JUN-2020,2
MT520251.1,Severe acute respiratory syndrome coronavirus 2,29865,2020/06/04,NA,NA,NA,SARS-CoV-2/human/USA/MA_MGH_00466/2020,Homo sapiens,nasopharyngeal swab,04-JUN-2020,2
MT558661.1,Severe acute respiratory syndrome coronavirus 2,29868,2020/06/04,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-0233/2020,Homo sapiens,NA,03-JUN-2020,2
MT520403.1,Severe acute respiratory syndrome coronavirus 2,29868,2020/06/04,NA,NA,NA,SARS-CoV-2/human/USA/MA_MGH_00665/2020,Homo sapiens,nasopharyngeal swab,04-JUN-2020,2
MT520252.1,Severe acute respiratory syndrome coronavirus 2,29855,2020/06/04,NA,NA,NA,SARS-CoV-2/human/USA/MA_MGH_00464/2020,Homo sapiens,nasopharyngeal swab,04-JUN-2020,2
MT520336.1,Severe acute respiratory syndrome coronavirus 2,29874,2020/06/04,NA,NA,NA,SARS-CoV-2/human/USA/MA_MGH_00156/2020,Homo sapiens,nasopharyngeal swab,04-JUN-2020,2
MT810958.1,Severe acute respiratory syndrome coronavirus 2,29409,2020/07/29,NA,NA,NA,SARS-CoV-2/human/USA/SEARCH-0252-SAN/2020,Homo sapiens,nasopharyngeal swab,30-JUL-2020,2
MT811313.1,Severe acute respiratory syndrome coronavirus 2,29409,2020/07/29,NA,NA,NA,SARS-CoV-2/human/USA/SEARCH-0684-SAN/2020,Homo sapiens,nasopharyngeal swab,30-JUL-2020,2
MT811695.1,Severe acute respiratory syndrome coronavirus 2,29409,2020/07/29,NA,NA,NA,SARS-CoV-2/human/USA/SEARCH-0265-NBG/2020,Homo sapiens,nasopharyngeal swab,30-JUL-2020,2
MT811245.1,Severe acute respiratory syndrome coronavirus 2,29409,2020/07/29,NA,NA,NA,SARS-CoV-2/human/USA/SEARCH-0568-SAN/2020,Homo sapiens,nasopharyngeal swab,30-JUL-2020,2
MT810708.1,Severe acute respiratory syndrome coronavirus 2,29409,2020/07/29,NA,NA,NA,SARS-CoV-2/human/USA/SEARCH-1288-SAN/2020,Homo sapiens,nasopharyngeal swab,30-JUL-2020,2
MT810511.1,Severe acute respiratory syndrome coronavirus 2,29409,2020/07/29,NA,NA,NA,SARS-CoV-2/human/USA/SEARCH-1504-CS1/2020,Homo sapiens,nasopharyngeal swab,30-JUL-2020,2
LC570988.1,Severe acute respiratory syndrome coronavirus 2,29766,2020/07/29,NA,NA,NA,DP0289,Homo sapiens,pharyngeal swab,23-JUL-2020,2
MT810923.1,Severe acute respiratory syndrome coronavirus 2,29397,2020/07/29,NA,NA,NA,SARS-CoV-2/human/USA/SEARCH-0187-SAN/2020,Homo sapiens,nasopharyngeal swab,30-JUL-2020,2
MT810782.1,Severe acute respiratory syndrome coronavirus 2,29409,2020/07/29,NA,NA,NA,SARS-CoV-2/human/MEX/SEARCH-1708-TIJ/2020,Homo sapiens,nasopharyngeal swab,30-JUL-2020,2
MT787486.1,Severe acute respiratory syndrome coronavirus 2,29813,2020/07/23,NA,NA,NA,SARS-CoV-2/human/TUR/Kafkas-SARSCoV2-0032/2020,Homo sapiens,nasopharyngeal swab,22-JUL-2020,2
MT791914.1,Severe acute respiratory syndrome coronavirus 2,29841,2020/07/23,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0472/2020,Homo sapiens,NA,19-NOV-2021,2
MT791963.1,Severe acute respiratory syndrome coronavirus 2,29866,2020/07/23,NA,NA,NA,SARS-CoV-2/human/USA/VA-DCLS-0658/2020,Homo sapiens,NA,23-JUL-2020,2
MT791844.1,Severe acute respiratory syndrome coronavirus 2,29849,2020/07/23,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0483/2020,Homo sapiens,NA,19-NOV-2021,2
MT791857.1,Severe acute respiratory syndrome coronavirus 2,29854,2020/07/23,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0496/2020,Homo sapiens,NA,19-NOV-2021,2
MT791869.1,Severe acute respiratory syndrome coronavirus 2,29847,2020/07/23,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0427/2020,Homo sapiens,NA,19-NOV-2021,2
MT742784.1,Severe acute respiratory syndrome coronavirus 2,29766,2020/07/12,NA,NA,NA,SARS-CoV-2/human/BHR/Wuhan-HU-1/2020,Homo sapiens,nasopharyngeal swab,12-JUL-2020,2
MT742783.1,Severe acute respiratory syndrome coronavirus 2,29856,2020/07/12,NA,NA,NA,SARS-CoV-2/human/BHR/wuhan-hu-1/2020,Homo sapiens,nasopharyngeal swab,12-JUL-2020,2
MT742782.1,Severe acute respiratory syndrome coronavirus 2,29885,2020/07/12,NA,NA,NA,SARS-CoV-2/human/BHR/Wuhan-Hu-1/2020,Homo sapiens,nasopharyngeal swab,12-JUL-2020,2
MT740441.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/07/10,NA,NA,NA,SARS-CoV-2/human/IND/GBRC243/2020,Homo sapiens,NA,10-JUL-2020,2
MT740480.1,Severe acute respiratory syndrome coronavirus 2,29903,2020/07/10,NA,NA,NA,SARS-CoV-2/human/BGD/BCSIR_NILMRC_199/2020,Homo sapiens,nasopharyngeal swab,10-JUL-2020,2
MT786811.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/22,NA,NA,NA,SARS-CoV-2/human/USA/IL-QDX-176/2020,Homo sapiens,patient specimen,22-JUL-2020,2
LC570996.1,Severe acute respiratory syndrome coronavirus 2,29830,2020/07/22,NA,NA,NA,DP0357,Homo sapiens,pharyngeal swab,23-JUL-2020,2
MT786444.1,Severe acute respiratory syndrome coronavirus 2,29807,2020/07/22,NA,NA,NA,SARS-CoV-2/human/GEO/Tb-5727/2020,Homo sapiens,pharyngeal swab,22-JUL-2020,2
MT786846.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/22,NA,NA,NA,SARS-CoV-2/human/USA/TX-QDX-203/2020,Homo sapiens,patient specimen,22-JUL-2020,2
LC570961.1,Severe acute respiratory syndrome coronavirus 2,29766,2020/07/22,NA,NA,NA,DP0005,Homo sapiens,pharyngeal swab,23-JUL-2020,2
MT787473.1,Severe acute respiratory syndrome coronavirus 2,29813,2020/07/22,NA,NA,NA,SARS-CoV-2/human/TUR/Kafkas-SARSCoV2-0034/2020,Homo sapiens,nasopharyngeal swab,22-JUL-2020,2
MT786802.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/22,NA,NA,NA,SARS-CoV-2/human/USA/CA-QDX-206/2020,Homo sapiens,patient specimen,22-JUL-2020,2
LC571022.1,Severe acute respiratory syndrome coronavirus 2,29655,2020/07/22,NA,NA,NA,DP0703,Homo sapiens,pharyngeal swab,23-JUL-2020,2
MT786845.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/22,NA,NA,NA,SARS-CoV-2/human/USA/TX-QDX-191/2020,Homo sapiens,patient specimen,22-JUL-2020,2
MT762942.1,Severe acute respiratory syndrome coronavirus 2,29903,2020/07/16,NA,NA,NA,SARS-CoV-2/human/BGD/BCSIR_NILMRC_246/2020,Homo sapiens,nasopharyngeal swab,15-JUL-2020,2
MT772090.1,Severe acute respiratory syndrome coronavirus 2,29843,2020/07/16,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-08/2020,Homo sapiens,nasal swab,16-JUL-2020,2
MT758402.1,Severe acute respiratory syndrome coronavirus 2,29762,2020/07/16,NA,NA,NA,SARS-CoV-2/human/IND/GBRC260b/2020,Homo sapiens,NA,15-JUL-2020,2
MT758203.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/07/16,NA,NA,NA,SARS-CoV-2/human/IND/GBRC245/2020,Homo sapiens,NA,15-JUL-2020,2
MT772087.1,Severe acute respiratory syndrome coronavirus 2,29855,2020/07/16,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-05/2020,Homo sapiens,nasal swab,16-JUL-2020,2
MT758701.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/07/16,NA,NA,NA,SARS-CoV-2/human/IND/GBRC269/2020,Homo sapiens,NA,15-JUL-2020,2
MT759742.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/07/16,NA,NA,NA,SARS-CoV-2/human/IND/GBRC272b/2020,Homo sapiens,NA,15-JUL-2020,2
MT758471.1,Severe acute respiratory syndrome coronavirus 2,29800,2020/07/16,NA,NA,NA,SARS-CoV-2/human/IND/GBRC263a/2020,Homo sapiens,NA,15-JUL-2020,2
MT762944.1,Severe acute respiratory syndrome coronavirus 2,29903,2020/07/16,NA,NA,NA,SARS-CoV-2/human/BGD/BCSIR_NILMRC_248/2020,Homo sapiens,nasopharyngeal swab,15-JUL-2020,2
MT762396.1,Severe acute respiratory syndrome coronavirus 2,29903,2020/07/16,NA,NA,NA,SARS-CoV-2/human/BGD/BCSIR_NILMRC_254/2020,Homo sapiens,nasopharyngeal swab,15-JUL-2020,2
MT706275.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-147/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706410.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-302/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706145.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-24/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706193.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-72/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706222.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-102/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706197.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-76/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706337.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/06,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-209/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706434.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/07,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-327/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706180.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/07,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-59/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706397.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/07,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-289/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706186.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/07,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-65/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT706291.1,Severe acute respiratory syndrome coronavirus 2,29782,2020/07/07,NA,NA,NA,SARS-CoV-2/human/USA/WI-UW-163/2020,Homo sapiens,nasal swab,06-JUL-2020,2
MT890280.1,Severe acute respiratory syndrome coronavirus 2,29854,2020/08/17,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0797/2020,Homo sapiens,NA,19-NOV-2021,2
MT892978.1,Severe acute respiratory syndrome coronavirus 2,29822,2020/08/17,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-1412/2020,Homo sapiens,NA,17-AUG-2020,2
MT890346.1,Severe acute respiratory syndrome coronavirus 2,29817,2020/08/17,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0867/2020,Homo sapiens,NA,19-NOV-2021,2
MT893012.1,Severe acute respiratory syndrome coronavirus 2,29833,2020/08/17,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-1446/2020,Homo sapiens,nasopharynx,17-AUG-2020,2
MT890335.1,Severe acute respiratory syndrome coronavirus 2,29819,2020/08/17,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0856/2020,Homo sapiens,NA,19-NOV-2021,2
MT892964.1,Severe acute respiratory syndrome coronavirus 2,29836,2020/08/17,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-1398/2020,Homo sapiens,nasopharynx,17-AUG-2020,2
MT890357.1,Severe acute respiratory syndrome coronavirus 2,29851,2020/08/17,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0878/2020,Homo sapiens,NA,19-NOV-2021,2
MT882324.1,Severe acute respiratory syndrome coronavirus 2,29808,2020/08/13,NA,NA,NA,SARS-CoV-2/human/USA/Navy-CDC-3539676-001/2020,Homo sapiens,Nasopharyngeal (NP) Swab,08-NOV-2021,2
MT882314.1,Severe acute respiratory syndrome coronavirus 2,29882,2020/08/13,NA,NA,NA,SARS-CoV-2/human/USA/Navy-CDC-3539493-001/2020,Homo sapiens,Nasopharyngeal (NP) Swab,08-NOV-2021,2
MT880876.1,Severe acute respiratory syndrome coronavirus 2,29882,2020/08/13,NA,NA,NA,SARS-CoV-2/human/USA/Navy-CDC-3539451-001/2020,Homo sapiens,Nasopharyngeal (NP) Swab,08-NOV-2021,2
MT879619.1,Severe acute respiratory syndrome coronavirus 2,29897,2020/08/13,NA,NA,NA,SARS-CoV-2/human/PAK/SARS-CoV-2-KPK-KUST- SJTU/2020,Homo sapiens,nasal swab,13-AUG-2020,2
MT882316.1,Severe acute respiratory syndrome coronavirus 2,29810,2020/08/13,NA,NA,NA,SARS-CoV-2/human/USA/Navy-CDC-3539514-001/2020,Homo sapiens,Nasopharyngeal (NP) Swab,08-NOV-2021,2
MT886384.1,Severe acute respiratory syndrome coronavirus 2,29743,2020/08/20,NA,NA,NA,SARS-CoV-2/human/USA/ME-HETL-J0099/2020,Homo sapiens,Nasopharyngeal,19-AUG-2020,2
MT905428.1,Severe acute respiratory syndrome coronavirus 2,29845,2020/08/20,NA,NA,NA,SARS-CoV-2/human/EGY/Egy-S016/2020,Homo sapiens,oronasopharynx,20-AUG-2020,2
MT897463.1,Severe acute respiratory syndrome coronavirus 2,29826,2020/08/20,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-1457/2020,Homo sapiens,nasopharynx,18-AUG-2020,2
MT886339.1,Severe acute respiratory syndrome coronavirus 2,29743,2020/08/20,NA,NA,NA,SARS-CoV-2/human/USA/ME-HETL-J0054/2020,Homo sapiens,Nasopharyngeal,19-AUG-2020,2
MT886298.1,Severe acute respiratory syndrome coronavirus 2,29743,2020/08/20,NA,NA,NA,SARS-CoV-2/human/USA/ME-HETL-J0011/2020,Homo sapiens,Nasopharyngeal/Throat,19-AUG-2020,2
MT886308.1,Severe acute respiratory syndrome coronavirus 2,29741,2020/08/20,NA,NA,NA,SARS-CoV-2/human/USA/ME-HETL-J0022/2020,Homo sapiens,throat,19-AUG-2020,2
MT905429.1,Severe acute respiratory syndrome coronavirus 2,29845,2020/08/20,NA,NA,NA,SARS-CoV-2/human/EGY/Egy-S017/2020,Homo sapiens,oronasopharynx,20-AUG-2020,2
MT886325.1,Severe acute respiratory syndrome coronavirus 2,29744,2020/08/20,NA,NA,NA,SARS-CoV-2/human/USA/ME-HETL-J0039/2020,Homo sapiens,Nasopharyngeal,19-AUG-2020,2
MT892968.1,Severe acute respiratory syndrome coronavirus 2,29817,2020/08/18,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-1402/2020,Homo sapiens,nasopharynx,17-AUG-2020,2
MT893684.1,Severe acute respiratory syndrome coronavirus 2,29820,2020/08/18,NA,NA,NA,SARS-CoV-2/human/USA/FL-BPHL-0766/2020,Homo sapiens,NA,19-NOV-2021,2
MT897459.1,Severe acute respiratory syndrome coronavirus 2,29829,2020/08/18,NA,NA,NA,SARS-CoV-2/human/USA/MN-MDH-1364/2020,Homo sapiens,nasopharynx,18-AUG-2020,2
